true,predict
4.0,3.5046475464694433
1.0,1.708241540481174
4.0,4.0
4.0,4.0
4.0,4.0
4.0,2.7388514319789485
4.0,4.0
3.0,3.3718158557732147
4.0,4.0
4.0,3.4484650001647297
3.0,2.917512269765782
4.0,4.0
4.0,4.0
3.0,3.1981832469286435
4.0,3.770537287895356
3.0,2.4609556145565414
4.0,3.148026296631768
4.0,4.0
4.0,3.458222908720601
2.0,2.835099599461649
4.0,3.668755774148377
4.0,4.0
4.0,3.1720774390403914
4.0,3.1314165713782636
4.0,4.0
4.0,3.449946716898609
4.0,3.40552306149063
4.0,3.910000328299038
4.0,4.0
3.0,2.839931604525428
4.0,4.0
3.0,2.917505633688302
4.0,3.2571604340219236
3.0,2.8833957640664205
4.0,3.433335823382606
4.0,4.0
4.0,2.9310625397592855
2.0,3.242991527635469
4.0,4.0
3.0,2.8758582212992927
3.0,3.0
4.0,4.0
4.0,3.3476437376318353
4.0,4.0
1.0,3.109382303704954
4.0,3.8251281869883886
3.0,3.039207538470179
4.0,3.8761523450217457
4.0,3.5593105807458603
4.0,4.0
2.0,3.1175062665197917
3.0,3.0
4.0,3.778962075795189
4.0,4.0
2.0,3.588773244720309
4.0,3.277665405048767
4.0,3.5268211507465654
4.0,3.8249846327313866
1.0,2.9869346490650304
3.0,3.774313570942235
4.0,4.0
4.0,3.3115542166234433
4.0,2.7909869459094137
4.0,4.0
4.0,3.4036356713506253
4.0,3.8013308038281597
4.0,3.0060792165342196
4.0,3.801324259640422
4.0,4.0
3.0,3.0
3.0,3.0
4.0,3.0051759853915407
4.0,3.007048878019587
3.0,3.0920623855262495
4.0,2.7244149115518677
4.0,3.004363460111279
4.0,3.728161642158674
3.0,3.0
4.0,4.0
4.0,4.0
4.0,3.686664317159008
3.0,2.8353559064566016
4.0,3.1027721396310852
4.0,4.0
3.0,3.0
4.0,3.404132643210672
4.0,3.4045399464379176
4.0,3.3427029241164274
4.0,3.928833396971108
3.0,2.7634144690530875
3.0,2.689693553925317
4.0,4.0
4.0,3.6032196581242006
4.0,3.44773786996379
4.0,3.1315706665236456
4.0,3.337865000992914
3.0,3.0
4.0,4.0
4.0,2.9191865401573267
4.0,3.6676273960480525
4.0,3.8136517384882147
4.0,3.875854136889765
4.0,4.0
4.0,2.652402979824425
4.0,3.7160666696732094
4.0,4.0
4.0,2.824704287954772
4.0,4.0
3.0,3.0
4.0,3.6032185345726533
4.0,4.0
3.0,3.2975399577668427
4.0,4.0
4.0,3.6280814900322147
4.0,3.666527654856961
4.0,3.8249312361402477
4.0,3.228272368100204
3.0,3.0
4.0,3.6549884149666623
4.0,3.574502818646241
4.0,3.503219351693503
3.0,3.0
3.0,3.895547627244058
4.0,3.558923846040324
4.0,3.439245451937193
4.0,4.0
4.0,4.0
4.0,3.9007292395399378
1.0,3.290427720997571
4.0,4.0
4.0,3.2893823893936207
4.0,2.7347411323106905
4.0,2.50607320573992
4.0,3.421062138482111
4.0,4.0
4.0,3.9008864706227757
4.0,3.729493813009205
4.0,4.0
4.0,4.0
4.0,4.0
3.0,2.7298604572593366
4.0,4.0
4.0,3.7029863259593028
4.0,3.4489531945995995
4.0,4.0
4.0,3.819849961720804
4.0,3.8583990917697686
4.0,3.900758484198605
4.0,4.0
4.0,4.0
4.0,3.637970770197959
4.0,3.6865742293710033
4.0,2.791639515923895
4.0,3.867150213185537
4.0,3.9006688528004188
4.0,4.0
4.0,2.298247458170276
4.0,4.0
4.0,2.7311555906094247
4.0,4.0
4.0,3.253365886277489
4.0,3.6378443807093963
4.0,3.6442797064468073
4.0,3.5477821837793995
4.0,3.8998368489906428
3.0,3.084177689140743
4.0,3.898475546874243
3.0,2.187250948453152
4.0,4.0
3.0,3.436073317639378
4.0,3.6461795950297637
4.0,3.008316260661209
4.0,2.8101317927735465
4.0,3.9008582181408356
3.0,3.6499005999803757
4.0,3.5037074067311167
4.0,3.9006676769596913
4.0,4.0
4.0,4.0
4.0,4.0
4.0,3.9171745680202767
4.0,3.8491254593926194
4.0,4.0
4.0,2.916420373932207
4.0,3.0649289754118323
3.0,2.5034139352080658
3.0,3.1804951405791426
4.0,3.7940345142684175
4.0,3.0893175583187285
4.0,3.337970910113773
4.0,4.0
4.0,3.602741531155658
4.0,4.0
4.0,4.0
4.0,2.8958839859975285
4.0,3.5455020288118173
3.0,2.666989957526075
4.0,3.5023579617070366
4.0,4.0
4.0,4.0
4.0,3.4206218982034677
4.0,3.6417983921507315
4.0,4.0
4.0,3.8251513927578107
4.0,2.585760278968844
4.0,4.0
4.0,3.5042639946984977
4.0,3.9236340467456503
4.0,2.8850418807967064
3.0,3.329663904511954
4.0,4.0
4.0,4.0
4.0,3.9010551190060827
4.0,3.598959780375058
4.0,4.0
4.0,4.0
4.0,3.35164131814942
4.0,4.0
4.0,3.319991964495969
4.0,3.801389778719629
4.0,2.8102625930869927
4.0,4.0
4.0,3.5042446167799315
4.0,3.9236771771340817
4.0,3.771454337278899
4.0,4.0
4.0,3.7789390698615626
1.0,2.716960643569702
3.0,3.3334398944295756
4.0,3.8199319806499754
4.0,4.0
4.0,4.0
4.0,4.0
4.0,3.457714899143802
4.0,3.5030946047997222
4.0,2.744860287871131
4.0,3.3164083238805095
4.0,2.807636241195352
4.0,3.9005745763556674
4.0,3.801226282661795
4.0,3.9007091542344376
4.0,3.751703364034951
4.0,3.1170809909525827
4.0,4.0
4.0,3.0071849097556598
4.0,3.66995041454688
4.0,3.4489693762002434
4.0,4.0
4.0,4.0
4.0,3.007154578422345
4.0,2.7468327727729847
4.0,3.9236639366719848
4.0,4.0
4.0,3.9008099916481718
4.0,3.8016898347739443
4.0,4.0
4.0,3.9010149365990774
4.0,3.1190498390897052
4.0,4.0
4.0,4.0
4.0,4.0
4.0,3.585770619237817
4.0,3.7200073542246694
4.0,3.648218494310124
4.0,3.900404339789226
4.0,3.6174056939384194
4.0,3.889269652123345
4.0,3.3135626744176916
4.0,3.900605788253203
4.0,4.0
4.0,4.0
4.0,4.0
4.0,4.0
4.0,3.5757210918464386
4.0,3.449606142415883
4.0,3.7298415052520544
4.0,4.0
4.0,3.7289026013944824
4.0,3.64893892384834
4.0,3.11696209577141
4.0,3.0685238373696766
4.0,4.0
4.0,3.447767268387814
4.0,3.686279818100063
4.0,3.104213737845967
4.0,3.2276962204098316
4.0,4.0
4.0,4.0
4.0,4.0
4.0,3.3040531496830323
4.0,3.6458377027315105
1.0,3.751040468325141
4.0,3.4040055697667215
4.0,4.0
4.0,3.8894729726187482
4.0,2.896833996261219
4.0,3.7517498307151205
4.0,4.0
4.0,3.4043380897500217
4.0,4.0
3.0,2.7292700469731956
4.0,4.0
4.0,3.6686477049494326
4.0,3.8581072497784086
4.0,4.0
4.0,4.0
4.0,2.5591599103578724
4.0,4.0
4.0,4.0
4.0,3.9005692332663964
4.0,2.9167838028520676
4.0,4.0
4.0,3.0557750249602713
4.0,4.0
4.0,3.503219351693503
3.0,2.226613079827528
4.0,3.900836697635235
4.0,4.0
4.0,4.0
4.0,4.0
4.0,2.744860287871131
3.0,3.882768229633896
4.0,3.6688492801584514
4.0,4.0
4.0,4.0
4.0,3.3040531496830323
4.0,3.648921104127344
4.0,3.5736662614698855
4.0,3.7704145368795374
4.0,3.7015780991767078
4.0,4.0
4.0,4.0
4.0,3.4327480263636843
4.0,4.0
4.0,4.0
4.0,4.0
4.0,3.720751917051277
3.0,2.789060846318746
4.0,3.574757917501624
4.0,3.7239615699847524
4.0,3.669566645236023
4.0,3.8893220711997096
4.0,3.93786949648562
4.0,3.867657249678765
3.0,2.6947632737778315
4.0,3.618195664039662
4.0,3.700300310938926
4.0,4.0
4.0,3.720581845418874
3.0,2.899865494206229
4.0,3.889292873925224
3.0,2.689552601644565
4.0,3.2913797962132576
4.0,3.702759208630065
4.0,4.0
4.0,4.0
4.0,3.6554584091789373
1.0,2.9927142128766384
4.0,3.875404091238029
4.0,4.0
3.0,2.8193027747630044
4.0,4.0
4.0,3.6010506139618803
4.0,4.0
4.0,4.0
4.0,4.0
2.0,3.1580968585393596
4.0,3.9005521337473543
4.0,4.0
4.0,3.9236471983392542
4.0,2.8846316362187565
4.0,3.909922553786742
4.0,3.5426518527489153
3.0,3.2752833379789865
3.0,3.2610516748465073
4.0,3.6184876961942107
3.0,3.0471607223004424
4.0,3.6032721501135447
4.0,2.678710867374268
3.0,3.450887034122804
4.0,4.0
4.0,4.0
3.0,2.4050798942628333
4.0,3.7523159795084093
4.0,4.0
4.0,4.0
4.0,3.819238240666693
3.0,2.8998079705447712
4.0,3.6695409217283994
3.0,2.9008095131231717
4.0,3.5486546933672156
4.0,4.0
4.0,3.6183497484818425
4.0,4.0
4.0,3.0046674948483525
4.0,2.89548232378003
4.0,4.0
4.0,4.0
4.0,3.6673464664566593
4.0,3.801472949569172
4.0,4.0
4.0,4.0
4.0,4.0
4.0,3.3059235731401433
4.0,4.0
3.0,2.8949460248812136
4.0,3.7121342562501987
4.0,4.0
4.0,3.742808312939174
4.0,4.0
4.0,3.2792436945051904
1.0,2.1013416245762446
4.0,3.1616065069117245
1.0,2.4317924380788942
4.0,2.5947278673894214
4.0,4.0
4.0,3.9478973696404047
4.0,3.174321080201007
4.0,3.7245980068597566
4.0,3.858604491131469
2.0,2.718823340903542
4.0,3.7260369868338374
4.0,2.5947750467021837
4.0,4.0
4.0,4.0
4.0,2.5592560706670864
3.0,3.2832830636305523
4.0,4.0
4.0,3.0854191942403486
3.0,3.164893656978665
3.0,2.0640941573864344
4.0,3.9340701356686933
4.0,3.11888347171163
4.0,4.0
1.0,1.7424041042342535
4.0,3.405027280107701
4.0,4.0
3.0,2.9007704645991255
4.0,3.8251513927578107
4.0,3.2568168814379685
4.0,4.0
4.0,4.0
3.0,2.1575583457486482
1.0,2.8122583496731997
4.0,3.503377388069877
4.0,3.6691377620596826
2.0,2.3719799215041344
4.0,4.0
4.0,3.526441464092991
4.0,3.819564434619549
4.0,3.5031969915616274
4.0,3.083450399659313
4.0,2.5919831716102926
4.0,4.0
4.0,3.6696137429927296
4.0,3.5757712189075086
4.0,3.6042313567009847
4.0,4.0
3.0,3.3278226347182125
3.0,2.5042571914832252
4.0,3.716743432587462
4.0,4.0
4.0,3.2537048407637803
4.0,1.7898074813301943
4.0,3.668686015772763
4.0,4.0
4.0,3.9172493825032135
4.0,3.849434091914318
4.0,3.405027280107701
4.0,3.4421332142293166
4.0,3.504552669003623
3.0,3.0003375447727016
1.0,1.0
4.0,3.7260331096232173
4.0,4.0
4.0,3.649575668505453
4.0,4.0
4.0,4.0
4.0,4.0
1.0,1.0
4.0,3.6472514574940647
4.0,3.575216568806925
1.0,3.649139034429201
4.0,3.499654690575308
4.0,3.6690111645768786
4.0,3.338049004389567
3.0,2.901474741295135
4.0,3.889619963117741
1.0,1.0
4.0,4.0
4.0,3.2280953128165026
4.0,3.6691961740298664
4.0,3.311896727797487
3.0,3.283725922381608
4.0,3.638047891729408
4.0,3.819955745374402
4.0,3.2273853892311255
4.0,3.715864057460465
4.0,3.9008573510963536
4.0,4.0
1.0,1.0
4.0,4.0
4.0,3.3034253320323463
4.0,4.0
4.0,4.0
1.0,3.711128435316348
2.0,2.7978095202406577
4.0,3.7292128130802666
4.0,3.825116381359346
4.0,3.616981740337077
4.0,3.742634759372214
4.0,4.0
4.0,4.0
4.0,3.779289387054065
4.0,3.801260879369883
4.0,3.7295599799202894
4.0,4.0
4.0,3.449414486033191
4.0,2.6364731091631826
4.0,3.729310470527184
4.0,4.0
1.0,2.9859274030934735
4.0,3.825277457976358
4.0,2.596985786088474
4.0,3.4215562404734863
4.0,3.7031389442834337
4.0,3.7796813891627585
1.0,1.3973427143804438
3.0,2.9010188749285013
3.0,2.9999477674646884
2.0,3.491593735618859
4.0,2.427224391747616
3.0,3.0002861338130176
4.0,3.3381378774516213
4.0,3.006794575885908
1.0,2.771001586189662
3.0,3.003882712129331
3.0,3.0710371718332317
3.0,2.608077879927924
3.0,3.330428754326228
3.0,3.0
3.0,2.9999477586500114
4.0,3.003898974710094
4.0,3.9172169129694745
4.0,3.8757630042913584
4.0,3.5739960533853976
4.0,3.601593196655309
1.0,3.552878741444819
4.0,3.315391729368154
4.0,3.9010435247724176
4.0,3.8252996841180757
4.0,3.80181782897483
4.0,3.6024538153206977
4.0,2.9034563391491983
4.0,4.0
4.0,4.0
4.0,4.0
4.0,2.4103178376392274
4.0,3.6035717190228223
4.0,3.312913140830078
3.0,2.726337413649108
4.0,3.603465546932238
4.0,2.7615734018058298
3.0,2.999743078689739
1.0,3.587229547333897
3.0,3.596372826913061
3.0,3.3476437376318353
4.0,3.6003604064979027
4.0,3.9165460013193942
4.0,4.0
4.0,4.0
4.0,4.0
4.0,3.3380465925982032
4.0,3.0050234663867683
3.0,2.872792899868541
4.0,1.9199150963348928
4.0,3.50467907462028
4.0,3.5584284758675375
4.0,3.9165798246005195
4.0,3.8895628345706847
3.0,2.8997309294611466
4.0,4.0
4.0,3.6693291111210224
1.0,2.781499083848458
4.0,3.5583712126546434
3.0,3.0
4.0,2.378807373798317
4.0,3.9165560330014886
4.0,3.668167628372943
4.0,3.455316072791878
4.0,3.559354992606654
4.0,4.0
4.0,3.889565864170928
4.0,2.787949144088078
4.0,3.1217834937392
2.0,2.59667491290475
4.0,3.917395967952237
4.0,4.0
4.0,4.0
4.0,3.559244835972846
4.0,4.0
4.0,3.9170370800505085
4.0,4.0
4.0,3.770468245803501
4.0,3.8191642890652844
4.0,4.0
4.0,4.0
4.0,4.0
4.0,3.547768308649055
4.0,3.7790158730510113
4.0,3.6280820891071714
4.0,3.6028802207506514
4.0,2.785678937951504
4.0,2.7236243846398285
4.0,3.1227939998587155
4.0,3.7794284560972145
4.0,3.9173537145926915
4.0,3.4215562404734863
4.0,2.909367952984802
3.0,3.7722307546084823
4.0,3.7171278735687165
4.0,3.819440332665805
4.0,3.000985139945241
4.0,4.0
4.0,4.0
4.0,2.1659788554147936
4.0,3.7163858825541927
4.0,3.052742713438044
4.0,4.0
4.0,4.0
3.0,3.0
3.0,2.4322402132439676
4.0,3.7794284560972145
4.0,3.702227996349833
4.0,3.729466912358664
3.0,2.802049989657319
4.0,3.7709817303707514
4.0,3.505635290840301
4.0,2.6778044868464317
1.0,2.6854705549128126
4.0,2.909385319528565
4.0,3.6704104780866915
4.0,3.7789354975933342
4.0,3.5725960445718647
4.0,3.217998736576265
4.0,3.3470592921913256
4.0,3.2545626499473608
4.0,4.0
4.0,3.2581494683736523
4.0,2.4637997571102375
4.0,3.8196360779322447
3.0,3.7739604899971027
2.0,2.4420128837548
4.0,3.405135340233654
4.0,3.64972033161687
4.0,3.0079651507284075
4.0,3.7709823509809257
4.0,3.9236340467456503
4.0,3.742825738884457
4.0,3.5049004021896373
4.0,3.669587723289912
4.0,3.0091819931688457
4.0,2.9063862395934392
4.0,3.4040145559531663
4.0,3.628382149506749
3.0,3.1802312969903443
4.0,3.937980893740254
1.0,2.853805853969205
4.0,3.008942821215643
4.0,3.403128454929551
1.0,2.7799309778057646
3.0,2.6881918843343415
3.0,3.398345505126852
3.0,2.9169873196367364
3.0,3.0
1.0,1.66215932101149
3.0,3.0
3.0,3.0
3.0,3.397199656658011
2.0,3.2643537106681815
3.0,3.3982859533998644
3.0,2.751731677344349
3.0,3.0
3.0,2.7287400525329173
3.0,3.3963247675464294
2.0,2.8657024859500426
3.0,3.0
3.0,3.397584686107914
3.0,3.0945540889223784
4.0,4.0
4.0,3.6695717757363537
4.0,2.1245326950237957
2.0,2.8772824797330436
4.0,3.830518796701352
4.0,4.0
3.0,2.2924575024704064
3.0,3.6113712454042863
3.0,3.1254322410283355
4.0,4.0
4.0,3.6498869705470796
1.0,3.148271452850135
4.0,2.920781230655982
1.0,2.6542536929507095
1.0,3.6660084029565376
1.0,3.2296867931495687
1.0,2.698833971597398
4.0,3.007111802703287
4.0,4.0
4.0,4.0
4.0,4.0
4.0,3.8895987181128437
4.0,3.088445341881464
3.0,3.4966797741908984
4.0,4.0
4.0,3.5874019473282344
4.0,3.4593117548544434
4.0,4.0
4.0,2.6784399006066653
4.0,3.279307500202943
4.0,3.2052525109614356
4.0,3.7523121187542707
4.0,2.6369765502919638
4.0,3.8017018989810993
4.0,2.82315305564267
4.0,3.5043445626749445
4.0,4.0
4.0,3.304350139998881
4.0,3.8242902894508446
3.0,2.1862979659546635
2.0,2.1218446405301674
1.0,3.1398247212113466
4.0,3.5042668018741563
4.0,4.0
4.0,3.742634759372214
4.0,3.165752443421996
4.0,3.751811083197532
4.0,3.889292873925224
4.0,4.0
